id,name,universe,alias,tier,image_url,created_at,real_name,blurb,fit_roles,bad_roles,lines,prep_shift,Power_lvl
83f9518d-6e6f-46e2-875d-6695504334a7,Shikamaru Nara,NAR,Shikamaru,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/shikamaru-nara.jpg,2026-08-11 04:47:36.459091+00,Shikamaru,Cannot be bothered. Still out-thinks you.,SA,P,"{""reply"":[""Predictable. I planned for exactly that."",""How troublesome. You really didn't think this through."",""I've out-strategized smarter people than you, honestly.""],""taunt"":[""I calculated this outcome six moves ago. Troublesome, but true."",""This is such a drag, but I already know how it ends."",""I don't do flashy. I do inevitable.""],""falling"":[""Didn't account for that. Genuinely troublesome."",""This is gonna be such a drag to explain later.""],""overDown"":[""Finally. Can I go back to watching clouds now?"",""Told you. Troublesome, but inevitable.""]}",2,66
84e836af-f596-4039-8a49-486ba02156fe,Silva Zoldyck,HXH,,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/silva-zoldyck.jpg,2026-08-19 13:13:40.4991+00,Silva,,PE,A,,0,84
85f7448f-3623-4f39-947b-34dc4bb14d69,Liu Kang,MK,,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/liu-kang.jpg,2026-08-19 13:13:40.4991+00,Liu Kang,,PE,S,,0,92
86ca0324-00d9-4834-af7b-978cbe8b926b,Kokushibo,DS,,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/kokushibo.jpg,2026-08-19 13:13:40.4991+00,Michikatsu,,PE,W,,0,87
872455f4-7c0f-4c99-b1ba-cb681e933b5c,Metamorpho,DC,Rex Mason,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/metamorpho.jpg,2026-08-11 04:47:36.459091+00,Rex Mason,The whole periodic table.,WP,S,"{""reply"":[""I've turned into scarier things than your threat implies."",""Cute speech. I could literally become the floor under you."",""The curse gave me options you can't even imagine.""],""taunt"":[""I'm the whole periodic table. Pick an element to fear."",""You can't out-strategize someone who can become anything."",""Rex Mason's cursed, sure, but the curse hits back.""],""falling"":[""Even infinite elements have an off configuration."",""Sapphire's gonna have questions about this one.""],""overDown"":[""That's the periodic table, put to good use."",""Every element agrees. That was a win.""]}",0,66
8725794c-5abb-46e1-993d-25c55639db5a,Huntress,DC,Helena Bertinelli,D,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/huntress.jpg,2026-08-11 04:47:36.459091+00,Helena Bertinelli,Crossbow and a grudge.,EP,A,"{""reply"":[""My family died for less than what you just said."",""I've buried better men with better excuses than yours."",""Save it. The crossbow doesn't care about context.""],""taunt"":[""Crossbow's loaded. So is my grudge."",""I don't do mercy the way the others do."",""This is personal, whether you understand why or not.""],""falling"":[""Even vengeance has limits, apparently."",""This isn't over. It never is for me.""],""overDown"":[""Justice, my way. Not theirs."",""That's for what my family lost.""]}",1,52
872c75d8-7593-4b78-9dfe-d20d401c5ca7,Cha Hae-In,SL,Cha Hae-In,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/cha-hae-in.jpg,2026-08-11 04:47:36.459091+00,Cha Hae-In,Smells mana. Dislikes yours.,PA,W,"{""reply"":[""Your scent already told me you'd try that."",""I don't need words when I have instinct this sharp."",""Cute threat. I've fought worse smelling opponents.""],""taunt"":[""I can smell exactly how much trouble you're in."",""S-rank hunter, and this barely registers as a challenge."",""My sword doesn't miss what my nose already found.""],""falling"":[""Even the strongest sword has an off day."",""This scent... I did not expect this outcome.""],""overDown"":[""The Sword Saint strikes true, as always."",""That's what S-rank precision looks like.""]}",1,81
87886730-0144-4e90-901a-dadc796202bc,Machi Komacine,HXH,,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/machi-komacine.jpg,2026-08-19 13:13:40.4991+00,Machi,,SA,P,,1,72
8792da4b-ae89-415a-9160-a2f7a77aaa7b,Rhino,MAR,Aleksei Sytsevich,D,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/rhino.jpg,2026-08-11 04:47:36.459091+00,Aleksei Sytsevich,Goes one direction. Fast.,PE,S,"{""reply"":[""I don't stop for talking."",""Save your breath, I'm already charging."",""You'll wanna move. I won't.""],""taunt"":[""I only go one direction. Through you."",""You're standing in the way of a freight train."",""This won't take long. I don't slow down.""],""falling"":[""Even a Rhino runs out of road eventually."",""That's gonna leave a dent in my pride.""],""overDown"":[""Told ya. One direction."",""Nothing stops the Rhino.""]}",0,56
879a99c3-6f49-4414-8de9-0635234134ff,Shinnok,MK,,S,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/shinnok.jpg,2026-08-19 13:13:40.4991+00,Shinnok,,WE,A,,0,94
8ad543cb-6b0e-43fe-9bd8-3985ff355439,Deathstroke,DC,Slade Wilson,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/deathstroke.jpg,2026-08-11 04:47:36.459091+00,Slade Wilson,Uses ninety percent. Still wins.,SE,A,"{""reply"":[""I don't waste effort reacting to noise."",""Save it. I've survived worse than your speech."",""Slade Wilson does not lose contracts.""],""taunt"":[""I only need ninety percent of my ability for this."",""I've killed better trained soldiers than you."",""This contract's already as good as finished.""],""falling"":[""Didn't need the other ten percent for this, clearly."",""That's going to bruise the reputation more than the body.""],""overDown"":[""Contract fulfilled. As always."",""Ninety percent was plenty, apparently.""]}",1,70
8ad82f54-17d6-4c95-b83e-2ef521624f11,Harry Potter,HP,Harry,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/harry-potter.jpg,2026-08-11 04:47:36.459091+00,Harry,Survives things. That is the whole gimmick.,WA,S,"{""reply"":[""I've faced Voldemort himself. You're not as frightening."",""Save it. I've heard scarier things from a basilisk."",""I didn't survive this long by backing down from threats.""],""taunt"":[""I've survived worse than you since I was one year old."",""That's the whole gimmick, really. I keep surviving."",""Expelliarmus has ended scarier fights than this one.""],""falling"":[""Not again. Not like this, please."",""Dumbledore said love would matter. I hope he's right.""],""overDown"":[""That's for everyone who didn't make it this far."",""Turns out surviving is a pretty good skill after all.""]}",0,67
8c182021-8d0a-46a6-87e2-684952683748,Nacht Faust,BC,,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/nacht-faust.jpg,2026-08-19 13:13:40.4991+00,Nacht,,SW,P,,1,83
8cef43cd-2850-4c33-a15d-ec84c74ebe6e,Licht,BC,Licht,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/licht.jpg,2026-08-11 04:47:36.459091+00,Licht,Sword saint with a grievance.,WPE,S,"{""reply"":[""Grief does not fear your threats. It fuels past them."",""You know nothing of what was taken from my people."",""Talk means nothing against a sword this sharpened by loss.""],""taunt"":[""A sword saint doesn't need more than one grievance to win."",""The elves remember everything done to them. I remember most."",""This blade carries centuries of reasons to finish you.""],""falling"":[""Even a sword saint's grief has its limits."",""This is not the ending my people deserved either.""],""overDown"":[""For the elves. Always for the elves."",""The grievance, finally, answered.""]}",0,87
8da06494-fac0-498a-8bb2-59a7f80a32c6,The Deep,BOYS,Kevin Moskowitz,C,,2026-08-27 23:48:19.72276+00,Kevin Moskowitz,"King of the oceans, clown of the land.",WA,P,,0,63
8f270d2c-4e6e-4711-af20-68b361651d92,Beast Boy,DC,Garfield Logan,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/beast-boy.jpg,2026-08-11 04:47:36.459091+00,Garfield Logan,A whole zoo in one slot.,WA,P,"{""reply"":[""Ha, that's not even the scariest thing I can turn into."",""Cute threat. I've been a bear. This is easy."",""Terra's heard scarier speeches, honestly.""],""taunt"":[""I've got a whole zoo of ways to beat you."",""Bet you didn't train against an actual T-Rex."",""Changeling's got jokes and claws. Pick your fear.""],""falling"":[""Okay, didn't expect that. At all."",""Cyborg's never gonna let me live this down.""],""overDown"":[""Beast Boy wins! Someone write that down."",""Turns out being a whole zoo helps a lot.""]}",0,63
8f3071b6-4147-423b-b8c5-d821f8da6ab1,Madara Uchiha,NAR,Madara,S,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/madara-uchiha.jpg,2026-08-11 04:47:36.459091+00,Madara,Woke up and chose the whole war.,SE,A,"{""reply"":[""Power is the only truth. Yours is insufficient."",""I have outlived and outfought every generation since."",""You speak of peace. I speak of dominance.""],""taunt"":[""I woke up and chose this war. It suits me."",""The strongest shinobi to ever live doesn't lose to this."",""Even in death I was inconvenient. Alive, more so.""],""falling"":[""This is not... how the legend ends."",""Even I did not account for this.""],""overDown"":[""This is the shinobi world, as it should be."",""Even legends bow eventually.""]}",1,99
8f6eb271-ee52-45b4-9ccd-c9b7c9f73c9d,Hermione Granger,HP,Hermione,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/hermione-granger.jpg,2026-08-11 04:47:36.459091+00,Hermione,Read the counter-curse in third year.,SA,E,"{""reply"":[""That's factually incorrect, and also not very frightening."",""I've faced scarier things than you in a library, honestly."",""Logic, Gryffindor courage, and a very good memory. You're outmatched.""],""taunt"":[""I read the counter-curse to this in third year."",""I've solved harder problems than you before breakfast."",""Books don't fail me. This won't either.""],""falling"":[""This wasn't covered in any of the books I read."",""I need to find a spell for this. Quickly.""],""overDown"":[""Honestly, that was in the textbook the whole time."",""Ron and Harry are never going to believe this.""]}",1,66
8fffd072-3e31-4266-8964-69cca8863268,Ging Freecss,HXH,,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/ging-freecss.jpg,2026-08-19 13:13:40.4991+00,Ging,,SW,P,,2,88
900d6729-278c-4665-9b5a-f16aa8a91c6f,Zeno Zoldyck,HXH,,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/zeno-zoldyck.jpg,2026-08-19 13:13:40.4991+00,Zeno,,SE,P,,1,86
90e75db6-730a-417e-bf28-1c548fa87e62,Yuki Tsukumo,JJK,,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/yuki-tsukumo.jpg,2026-08-19 13:13:40.4991+00,Yuki,,PW,A,,0,88
931d7c0a-dc9e-4f58-92d5-5c833af912c4,Itachi Uchiha,NAR,Itachi,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/itachi-uchiha.jpg,2026-08-11 04:47:36.459091+00,Itachi,Every plan inside another plan.,SE,P,"{""reply"":[""I did what I did for reasons you cannot understand."",""Sasuke will surpass me. You will not."",""Not the fight I wanted. Still the one you chose.""],""taunt"":[""Every plan I make already accounts for your next three moves."",""I've carried worse burdens than this fight."",""You mistake my calm for something you can exploit.""],""falling"":[""My time was always going to be short. I accepted that."",""Sasuke... I am sorry, for all of it.""],""overDown"":[""Forgive me. This was necessary, like the rest."",""Everything I do serves a purpose you cannot see.""]}",1,89
9462642c-1a6f-43de-a24d-e89e79f61e04,Ms. Marvel,MAR,Kamala Khan,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/ms-marvel.jpg,2026-08-11 04:47:36.459091+00,Kamala Khan,"Fan first, hero second.",WA,E,"{""reply"":[""Wow, that's exactly what the villain says in issue twelve."",""I trained for this by reading, but it still counts."",""You're not even the scariest thing I've fan-cast.""],""taunt"":[""I've read every comic about this exact moment."",""This is literally my dream fight. Let's go."",""Embiggen means what you think it means. Watch.""],""falling"":[""This is not how the comic version goes."",""Okay, that hurt more than the panels suggested.""],""overDown"":[""Okay, that was actually kind of awesome."",""Somebody tell Bruno I did the thing!""]}",0,66
94e82907-b93f-4f3f-be92-492cda87088d,Hawkeye,MAR,Clint Barton,D,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/hawkeye.jpg,2026-08-11 04:47:36.459091+00,Clint Barton,Never misses. Often bleeding.,SE,P,"{""reply"":[""I've got a shot for every word you're saying."",""Loud talk from someone in my sightline."",""Keep talking, gives me time to aim.""],""taunt"":[""I don't miss. Ever."",""You're standing exactly where I want you."",""This is going to be embarrassing for you.""],""falling"":[""Should've watched the angles, not the arrow."",""Worth it. Mostly.""],""overDown"":[""Told you. Never miss."",""That's another one for the ledger.""]}",1,57
95ff4175-3118-4332-a39b-3e6ff01cd07e,Naruto Uzumaki,NAR,Naruto,S,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/naruto-uzumaki.jpg,2026-08-11 04:47:36.459091+00,Naruto,"Never once shut up, never once quit.",PA,S,"{""reply"":[""I made a promise, and I never go back on it!"",""You think that scares me? I've got the whole village behind me!"",""Dattebayo! That's not gonna work on me!""],""taunt"":[""Believe it, I'm not backing down from this!"",""I never once shut up, and I'm not starting now!"",""This is my nindo, my ninja way, and it wins!""],""falling"":[""I'm not done. I'm never done, dattebayo."",""My story doesn't end on someone else's terms.""],""overDown"":[""That's the power of never giving up, believe it!"",""I told you I don't quit!""]}",0,98
98011ea7-bea4-4056-b575-afa104495985,Yondu,MAR,Yondu,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/yondu.jpg,2026-08-19 00:41:46.834798+00,Yondu Udonta,"One whistle, no 2nd warning.",ES,P,"{""reply"":[""The arrow doesn't miss. I don't either."",""Ravager rules, kid. Look 'em up."",""I'm still the one they call Mad.""],""taunt"":[""Whistle's already moving. You just don't know it yet."",""Eighty percent of my crew thought that too."",""I've been flying angry since before you were born.""],""falling"":[""Told 'em... I was Mary Poppins."",""Wasn't bad. Not the way I planned it, but not bad.""],""overDown"":[""Arrow doesn't miss. Told you."",""Should've ducked when the whistle started.""]}",1,62
9898760f-a4d0-45cf-85cb-785c746ac5ba,Wasp,MAR,Janet Van Dyne,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/wasp.jpg,2026-08-11 04:47:36.459091+00,Janet Van Dyne,Stings well above her weight.,WS,P,"{""reply"":[""Big talk from someone I can barely see hit."",""I've stung bigger egos than yours."",""Size isn't the advantage you think it is.""],""taunt"":[""Small target, big sting. Don't underestimate me."",""I hit harder than my size suggests."",""Blink and I'm already past your guard.""],""falling"":[""Should've watched the small target closer."",""I'll be back to size before you know it.""],""overDown"":[""Never underestimate the little ones."",""That's what the sting's for.""]}",0,66
98df10dc-0712-41e0-a723-7da3f6c1f030,Asta,BC,Asta,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/asta.jpg,2026-08-11 04:47:36.459091+00,Asta,No magic at all. That is the problem.,PA,W,"{""reply"":[""No magic, still winning! That's the whole point!"",""Magic's not everything, and I'm proof!"",""Ha! I've beaten scarier magic than yours already!""],""taunt"":[""No magic at all! And I'm still gonna win!"",""I don't need magic when I've got this much willpower!"",""Watch, I'll prove magic isn't everything!""],""falling"":[""Not... done yet. I'm never done yet!"",""I promised I'd become Wizard King. This isn't the end!""],""overDown"":[""Told you! No magic needed here!"",""That's for everyone who said I couldn't do this!""]}",0,92
99048102-6686-4635-98ad-1ce8a779eb3f,Sasuke Uchiha,NAR,Sasuke,S,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/sasuke-uchiha.jpg,2026-08-11 04:47:36.459091+00,Sasuke,Left the group chat permanently.,SE,A,"{""reply"":[""Bonds are a weakness I abandoned long ago."",""Your words mean nothing to someone who's lost everything."",""I don't need your approval. I need this over.""],""taunt"":[""I left everything behind for power like this."",""You're not worth the effort, but I'll finish it anyway."",""The Sharingan already sees your next move.""],""falling"":[""Even the Uchiha bloodline has its limits, apparently."",""This changes nothing about what I've chosen.""],""overDown"":[""That's the cost of standing in my way."",""Power. That's all that matters now.""]}",1,97
9b9bc0b7-591b-486d-8a6d-a5c1a83c3adb,The Punisher,MAR,Frank Castle,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/the-punisher.jpg,2026-08-11 04:47:36.459091+00,Frank Castle,A one-man clearance sale.,SE,A,"{""reply"":[""Save the speech. I don't negotiate."",""You talk like that's gonna change the outcome."",""I've buried men who talked bigger than you.""],""taunt"":[""I've got a list. You're not even on it."",""This isn't justice. This is just cleanup."",""War never stopped for me. Neither will this.""],""falling"":[""I've died before. Didn't take."",""Frank Castle doesn't stay down long.""],""overDown"":[""One less name to worry about."",""The skull doesn't forgive.""]}",2,64
9cf69954-cd19-4b8a-a300-50d9d6ce47fc,Stan Edgar,BOYS,Edgar,D,,2026-08-27 23:48:19.72276+00,Stanford Edgar,The only man Homelander fears.,SE,PA,,2,48
9d13ddb8-ad21-4028-9333-423465cbb3ec,Batgirl,DC,Barbara Gordon,D,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/batgirl.jpg,2026-08-11 04:47:36.459091+00,Barbara Gordon,Smartest person in the cave.,SA,PE,"{""reply"":[""I calculated that outcome before you finished the sentence."",""Cute threat. I've got three counters loaded already."",""Barbara Gordon doesn't scare easy.""],""taunt"":[""Smartest person in this fight, easily."",""I already hacked your next move. Try again."",""Gotham's finest detective doesn't lose to brute force.""],""falling"":[""Didn't account for that variable. Rare mistake."",""Dad's gonna worry. He always does.""],""overDown"":[""Case closed. Efficiently."",""The Batgirl file just got another win.""]}",1,58
9e282ece-3363-4b6e-8b71-de8263bb52e7,Sub-Zero,MK,,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/sub-zero.jpg,2026-08-19 13:13:40.4991+00,Kuai Liang,,PE,S,,1,80
a005bb27-e72a-44b9-9cff-e3cc53767cac,Zagred,BC,,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/zagred.jpg,2026-08-19 13:13:40.4991+00,Zagred,,WE,A,,0,90
a02b4852-0400-410d-ad91-b1e4b8bef292,Quicksilver,MAR,Pietro Maximoff,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/quicksilver.jpg,2026-08-11 04:47:36.459091+00,Pietro Maximoff,Already read it.,WA,S,"{""reply"":[""Didn't catch that, I was already gone."",""Say it again, slower this time. I have time."",""You done? I finished three laps ago.""],""taunt"":[""You blinked. I already won."",""Slow. Slower. You're still catching up."",""I've lapped you eleven times already.""],""falling"":[""Didn't... see that one coming. Ironic."",""Even I have a top speed, apparently.""],""overDown"":[""Told you. Too slow."",""Blink and you'll miss the part where I win.""]}",0,77
a0b7fb2e-2388-4d8d-9855-1445356cdd54,Superman,DC,Clark Kent,S,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/superman.jpg,2026-08-11 04:47:36.459091+00,Clark Kent,The one everybody bids on.,PA,E,"{""reply"":[""Threats don't work on someone who's already seen the worst."",""I hear everything you're saying. I'm still not worried."",""You picked the one fight you can't win.""],""taunt"":[""I don't want to hurt you. I will if I must."",""There's still time to walk away from this."",""I've stopped worse than you before lunch.""],""falling"":[""Even Superman has a limit. Rarely found."",""Lois is going to worry. She always does.""],""overDown"":[""This didn't have to happen this way."",""I hope you understand why, eventually.""]}",0,99
a0f426f7-73d3-44c9-ab7e-27d4b09e5149,Obito Uchiha,NAR,,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/obito-uchiha.jpg,2026-08-19 13:13:40.4991+00,Obito,,WE,A,,1,94
a1da3f8f-426f-4633-8686-e9d4a399ccad,Mereoleona Vermillion,BC,Mereoleona,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/mereoleona-vermillion.jpg,2026-08-11 04:47:36.459091+00,Mereoleona,"Fire, and absolutely no supervision.",PA,S,"{""reply"":[""Cute threat. I've trained harder men into ash."",""You think fire scares a Vermillion? Wrong family to threaten."",""Talk's not gonna cool this down.""],""taunt"":[""Fire, and absolutely no supervision needed here."",""The Vermillion family doesn't raise anyone weak."",""I'll burn this fight down before you even land a hit.""],""falling"":[""Even I burn out eventually, apparently."",""This isn't the last you'll see of this fire.""],""overDown"":[""That's the Vermillion way. Loud and thorough."",""Told you. No supervision needed.""]}",0,88
a21fd136-ac75-4413-b15d-586a612a7faf,Red Hood,DC,Jason Todd,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/red-hood.jpg,2026-08-11 04:47:36.459091+00,Jason Todd,Came back angry.,EP,A,"{""reply"":[""I don't do the no-guns thing anymore. Learn that fast."",""Cute threat. I've survived actual resurrection."",""Bruce would be disappointed. I stopped caring.""],""taunt"":[""Came back angry. Stayed angry. About to prove it."",""Bruce's rules don't apply to me anymore."",""I died once already. Try harder than that.""],""falling"":[""Should've expected this, honestly. Story of my life."",""Bruce is gonna say something disapproving about this.""],""overDown"":[""That's how Red Hood handles it. Not gently."",""Gotham needed someone willing to cross the line.""]}",1,65
a2a2d054-77d7-43ae-8693-a360d97b7b67,Filius Flitwick,HP,,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/filius-flitwick.jpg,2026-08-19 13:13:40.4991+00,Flitwick,,SE,P,,1,68
a36daa13-db40-4e48-a300-a6ce5386635f,Scarlet Witch,MAR,Wanda Maximoff,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/scarlet-witch.jpg,2026-08-11 04:47:36.459091+00,Wanda Maximoff,Rewrites the ending.,WE,P,"{""reply"":[""I've rewritten worse threats out of existence."",""Careful. Reality bends when I'm upset."",""You should not have made me angry.""],""taunt"":[""I could unmake this fight before it starts."",""Chaos magic doesn't ask permission."",""You have no idea what I'm capable of rewriting.""],""falling"":[""The chaos magic... it's too much, even for me."",""I only wanted to fix things.""],""overDown"":[""No more words needed."",""I told you not to test me.""]}",1,90
a4db213b-d848-4c19-8120-6092aac4ea0e,Black Manta,DC,David Hyde,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/black-manta.jpg,2026-08-11 04:47:36.459091+00,David Hyde,Hates one man completely.,PSE,A,"{""reply"":[""My hatred runs deeper than your bravado."",""Save it. I've got bigger scores to settle than this."",""You're not the fight I actually want, but you'll do.""],""taunt"":[""I've hated one man my whole life. You're just practice."",""The ocean doesn't scare me. Neither do you."",""This suit's seen scarier things than your threats.""],""falling"":[""This isn't the fight I wanted. Still counts against me."",""Aquaman's going to hear I lost to you. Unacceptable.""],""overDown"":[""One step closer to the fight that matters."",""That's a warm-up. Nothing more.""]}",1,62
a4e42819-8680-4d54-ac2a-29c912c559d8,Kite,HXH,,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/kite.jpg,2026-08-19 13:13:40.4991+00,Kite,,SE,P,,1,78
a6bcb65d-af37-41c0-9076-fbde1bf64f50,Kimiko Miyashiro,BOYS,The Female,C,,2026-08-27 23:48:19.72276+00,Kimiko Miyashiro,"Silent rage, unstoppable force.",PE,S,,0,60
a74c2014-6471-4ac9-a63b-79c40e061031,Killer Frost,DC,Caitlin Snow,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/killer-frost.jpg,2026-08-11 04:47:36.459091+00,Caitlin Snow,"Absolute zero, zero mercy.",PWE,A,"{""reply"":[""Cold doesn't care about your speech. Neither do I."",""I've buried better threats than you in frost."",""Save the warmth for someone who still has feelings.""],""taunt"":[""Absolute zero, and zero mercy to go with it."",""I don't warm up to threats. Or anything, really."",""Caitlin's the nice one. I'm not her.""],""falling"":[""Even ice melts eventually, apparently."",""Caitlin's fighting for control right now. Bad timing.""],""overDown"":[""Frozen solid. As intended."",""That's what absolute zero does to bravado.""]}",1,61
a773cca0-86b1-4eea-95e4-c718f0ab30e0,Moon Knight,MAR,Marc Spector,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/moon-knight.jpg,2026-08-11 04:47:36.459091+00,Marc Spector,"Four opinions, one body.",WE,A,"{""reply"":[""Khonshu isn't impressed. Neither am I."",""You're talking to whichever one of us answers first."",""That threat doesn't land the same way in here.""],""taunt"":[""Khonshu's justice doesn't miss twice."",""There's four of us in here, pick your poison."",""The moon sees everything. So do I.""],""falling"":[""Which one of us is even conscious right now."",""Khonshu, a little help would be nice.""],""overDown"":[""Justice, delivered under moonlight."",""Khonshu's satisfied. For now.""]}",1,77
a7aa8426-1dfd-49aa-84f6-9f43fb36e22a,Cyborg,DC,Victor Stone,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/cyborg.jpg,2026-08-11 04:47:36.459091+00,Victor Stone,"Booyah, and a mainframe.",SA,E,"{""reply"":[""My systems already calculated your defeat."",""Cute threat. I've got better firewalls than that."",""You're not accounting for the tech advantage here.""],""taunt"":[""Booyah. That's all the warning you get."",""I've got a mainframe full of ways to end this."",""Half machine, all business.""],""falling"":[""Systems... rebooting. This is not ideal."",""Somebody tell Victor Stone I said something clever first.""],""overDown"":[""Booyah. Every time."",""Systems say victory. I agree.""]}",1,86
a8182ffe-874f-4a96-a35c-f41b7728dc6f,Doctor Doom,MAR,Victor Von Doom,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/doctor-doom.jpg,2026-08-11 04:47:36.459091+00,Victor Von Doom,Insists on the full title.,SWE,A,"{""reply"":[""Doom does not answer to lesser minds."",""Insolence. Doom will correct that."",""You dare raise your voice to Doom?""],""taunt"":[""Doom does not lose. Doom permits outcomes."",""Kneel before the rightful ruler of Latveria."",""Doom has already accounted for your defeat.""],""falling"":[""This is merely a setback. Doom endures."",""Doom will remember this. Doom remembers everything.""],""overDown"":[""Doom is, as always, correct."",""Latveria stands. You do not.""]}",1,89
a8c5224a-b556-40b6-a7c2-be0c844bda92,Atom Eve,INV,Samantha Eve Wilkins,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/atom_eve.jpg,2026-08-16 16:53:54.077409+00,Samantha Eve Wilkins,Rearranges matter itself.,WA,E,"{""reply"":[""Careful. I've reshaped scarier things than your threat."",""Matter manipulation doesn't care about bravado."",""I've heard bigger promises fall apart faster than this.""],""taunt"":[""I rearrange matter itself. Modest about it, mostly."",""Give me a second and this fight stops existing as such."",""I don't need to hit hard. I can just remake the ground.""],""falling"":[""Even matter has limits, apparently. Rare lesson."",""Mark's gonna worry. He always does.""],""overDown"":[""Reality bends where I ask it to. Every time."",""That's what happens when you underestimate the quiet one.""]}",1,79
a9b0269b-4a00-4b32-9a54-a2251c2a5828,Quan Chi,MK,,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/quan-chi.jpg,2026-08-19 13:13:40.4991+00,Quan Chi,,SW,P,,2,85
abedd576-e41e-445c-bca0-081cb1331128,Maki Zenin,JJK,Maki,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/maki-zenin.jpg,2026-08-11 04:47:36.459091+00,Maki,Cursed tools and pure spite.,PA,W,"{""reply"":[""Spite carried me further than talent ever could."",""My family said I was worthless. I'm about to prove otherwise."",""Cute threat. I've heard worse from actual family.""],""taunt"":[""No cursed energy. Just spite and cursed tools. Enough."",""The Zenin family underestimated me. Don't make the same mistake."",""I've cut down bigger names than you already.""],""falling"":[""Even spite has limits, apparently. Rare admission."",""This isn't how I planned to prove them wrong.""],""overDown"":[""The Zenin family should've seen this coming."",""That's what spite gets you. Results.""]}",1,82
